12200.000000	1234567890123456901

12300.000000	1234567890123456902

12400.000000	1234567890123456903

12500.000000	1234567890123456904

12600.000000	1234567890123456905

12700.000000	1234567890123456906

12800.000000	1234567890123456907

12900.000000	1234567890123456908

13000.000000	1234567890123456909

13100.000000	1234567890123456910

13200.000000	1234567890123456911

13300.000000	1234567890123456912

13400.000000	1234567890123456913

13500.000000	1234567890123456914

13600.000000	1234567890123456915

13700.000000	1234567890123456916

13800.000000	1234567890123456917

13900.000000	1234567890123456918

14000.000000	1234567890123456919

14100.000000	1234567890123456920

14200.000000	1234567890123456921

14300.000000	1234567890123456922

14400.000000	1234567890123456923

14500.000000	1234567890123456924

14600.000000	1234567890123456925

14700.000000	1234567890123456926

14800.000000	1234567890123456927

14900.000000	1234567890123456928

15000.000000	1234567890123456929

15100.000000	1234567890123456930

15200.000000	1234567890123456931

15300.000000	1234567890123456932

15400.000000	1234567890123456933

15500.000000	1234567890123456934

15600.000000	1234567890123456935

15700.000000	1234567890123456936

15800.000000	1234567890123456937

15900.000000	1234567890123456938

16000.000000	1234567890123456939

16100.000000	1234567890123456940

16200.000000	1234567890123456941

16300.000000	1234567890123456942

16400.000000	1234567890123456943

16500.000000	1234567890123456944

16600.000000	1234567890123456945

16700.000000	1234567890123456946

16800.000000	1234567890123456947

16900.000000	1234567890123456948

17000.000000	1234567890123456949

17100.000000	1234567890123456950

17200.000000	1234567890123456951

17300.000000	1234567890123456952

17400.000000	1234567890123456953

17500.000000	1234567890123456954

17600.000000	1234567890123456955

17700.000000	1234567890123456956

17800.000000	1234567890123456957

17900.000000	1234567890123456958

18000.000000	1234567890123456959

18100.000000	1234567890123456960

18200.000000	1234567890123456961

18300.000000	1234567890123456962

18400.000000	1234567890123456963

18500.000000	1234567890123456964

18600.000000	1234567890123456965

18700.000000	1234567890123456966

18800.000000	1234567890123456967

18900.000000	1234567890123456968

19000.000000	1234567890123456969

19100.000000	1234567890123456970

19200.000000	1234567890123456971

19300.000000	1234567890123456972

19400.000000	1234567890123456973

19500.000000	1234567890123456974

19600.000000	1234567890123456975

19700.000000	1234567890123456976

19800.000000	1234567890123456977

19900.000000	1234567890123456978

20000.000000	1234567890123456979

20100.000000	1234567890123456980

20200.000000	1234567890123456981

20300.000000	1234567890123456982

20400.000000	1234567890123456983

20500.000000	1234567890123456984

20600.000000	1234567890123456985

20700.000000	1234567890123456986

20800.000000	1234567890123456987

20900.000000	1234567890123456988

21000.000000	1234567890123456989

21100.000000	1234567890123456990

21200.000000	1234567890123456991

21300.000000	1234567890123456992

21400.000000	1234567890123456993

21500.000000	1234567890123456994

21600.000000	1234567890123456995

21700.000000	1234567890123456996

21800.000000	1234567890123456997

21900.000000	1234567890123456998

22000.000000	1234567890123456999

22100.000000	1234567890123457000

22200.000000	1234567890123457001

22300.000000	1234567890123457002

22400.000000	1234567890123457003

22500.000000	1234567890123457004

22600.000000	1234567890123457005

22700.000000	1234567890123457006

22800.000000	1234567890123457007

22900.000000	1234567890123457008

23000.000000	1234567890123457009

23100.000000	1234567890123457010

23200.000000	1234567890123457011

23300.000000	1234567890123457012

23400.000000	1234567890123457013

23500.000000	1234567890123457014

23600.000000	1234567890123457015

23700.000000	1234567890123457016

23800.000000	1234567890123457017

23900.000000	1234567890123457018

24000.000000	1234567890123457019

24100.000000	1234567890123457020

24200.000000	1234567890123457021

24300.000000	1234567890123457022

24400.000000	1234567890123457023

24500.000000	1234567890123457024

24600.000000	1234567890123457025

24700.000000	1234567890123457026

24800.000000	1234567890123457027

24900.000000	1234567890123457028

25000.000000	1234567890123457029

25100.000000	1234567890123457030

25200.000000	1234567890123457031

25300.000000	1234567890123457032

25400.000000	1234567890123457033

25500.000000	1234567890123457034

25600.000000	1234567890123457035

25700.000000	1234567890123457036

25800.000000	1234567890123457037

25900.000000	1234567890123457038

26000.000000	1234567890123457039

26100.000000	1234567890123457040

26200.000000	1234567890123457041

26300.000000	1234567890123457042

26400.000000	1234567890123457043

